gene,neglogpval
OTAU011992-RA,9.33180804654822
OTAU001088-RA,9.31008498530771
OTAU011572-RA,9.26591174497863
OTAU004879-RA,9.24186531495131
OTAU015057-RA,9.24442796504228
OTAU002181-RA,9.22919362134778
OTAU016884-RA,9.23423764538
OTAU009954-RA,9.20227696475382
OTAU008460-RA,9.16361972549375
OTAU000658-RA,9.12083734920493
OTAU004153-RA,9.10740289194159
OTAU001184-RA,9.09983716085051
OTAU014136-RA,9.09516781883193
OTAU000043-RA,9.06529539271536
OTAU014190-RA,9.0674687703768
OTAU008367-RA,9.04957616048606
OTAU009740-RA,9.02383863004302
OTAU008711-RA,9.00779352472718
OTAU014710-RA,8.9775515293775
OTAU004161-RA,8.96179307781548
OTAU005523-RA,8.94776279048584
OTAU008818-RA,8.92247619955116
OTAU014863-RA,8.91850209983977
OTAU010614-RA,8.89889041399756
OTAU005859-RA,8.88798122731021
OTAU013547-RA,8.86051764211106
OTAU006151-RA,8.8401315862525
OTAU000330-RA,8.82685129065036
OTAU005875-RA,8.83188636395449
OTAU005566-RA,8.78368967125954
OTAU013911-RA,8.75580894667481
OTAU012235-RA,8.7265403825086
OTAU012795-RA,8.72949332097617
OTAU001296-RA,8.69577939443838
OTAU005947-RA,8.69568253732207
OTAU007025-RA,8.68562184527404
OTAU007522-RA,8.68655501102942
OTAU013574-RA,8.65320564162743
OTAU004440-RA,8.59828181440688
OTAU005019-RA,8.59706482296501
OTAU000259-RA,8.57909750265866
OTAU009601-RA,8.58023163208924
OTAU016959-RA,8.57614617934922
OTAU000507-RA,8.55752695236122
OTAU010548-RA,8.54408094967347
OTAU014250-RA,8.51848612426187
OTAU017152-RA,8.47629916839648
OTAU004209-RA,8.4626918167254
OTAU006334-RA,8.45968925512464
OTAU013600-RA,8.4292001283349
OTAU009054-RA,8.42158068116252
OTAU003122-RA,8.40481436913029
OTAU012640-RA,8.4009431563633
OTAU000702-RA,8.37546088673524
OTAU004025-RA,8.33873775374554
OTAU004666-RA,8.34493299385429
OTAU016955-RA,8.34345446288988
OTAU004151-RA,8.31334286642525
OTAU010930-RA,8.31896269553498
OTAU013810-RA,8.32145877924597
OTAU013834-RA,8.31061626073348
OTAU016421-RA,8.31112233855361
OTAU003611-RA,8.29982536509712
OTAU014625-RA,8.29481629282794
OTAU011462-RA,8.2861895486096
OTAU010952-RA,8.27450122123915
OTAU002547-RA,8.24740417128163
OTAU006753-RA,8.24700396046239
OTAU004997-RA,8.21890438632687
OTAU009900-RA,8.22298292211093
OTAU007208-RA,8.20225074720019
OTAU003423-RA,8.17468206272355
OTAU002989-RA,8.16890627348813
OTAU005504-RA,8.1510522690507
OTAU011997-RA,8.15492364504306
OTAU007980-RA,8.12970215823102
OTAU002891-RA,8.12467148285237
OTAU007703-RA,8.11134584345532
OTAU016143-RA,8.10531498781801
OTAU010918-RA,8.09079460879115
OTAU000668-RA,8.05569378383048
OTAU006310-RA,8.01253567759056
OTAU007098-RA,8.01215986191702
OTAU014907-RA,8.0148989895046
OTAU003851-RA,7.98579495642396
OTAU000257-RA,7.96702555108964
OTAU007785-RA,7.96912743126279
OTAU010770-RA,7.97379690268359
OTAU004438-RA,7.96195423542778
OTAU005514-RA,7.9533658044497
OTAU017079-RA,7.95039022051286
OTAU014065-RA,7.92762588114935
OTAU001762-RA,7.90396712148409
OTAU008286-RA,7.90789567189447
OTAU003012-RA,7.88144036582172
OTAU001779-RA,7.85927960650583
OTAU006332-RA,7.86651852516593
OTAU008520-RA,7.8615800941135
OTAU012702-RA,7.86818502269768
OTAU013178-RA,7.82931907468155
OTAU002862-RA,7.81591570176385
OTAU011099-RA,7.81102154610053
OTAU005551-RA,7.78035790158799
OTAU005645-RA,7.77891985498313
OTAU003293-RA,7.72358649991189
OTAU003391-RA,7.75142077516615
OTAU006614-RA,7.75501724873798
OTAU007262-RA,7.74523717266003
OTAU007426-RA,7.71127126544263
OTAU008425-RA,7.73764152364048
OTAU008777-RA,7.71353324780947
OTAU010758-RA,7.71722860487564
OTAU010832-RA,7.71396632641852
OTAU011023-RA,7.72409581912718
OTAU014638-RA,7.75478759246654
OTAU015488-RA,7.73331371320205
OTAU015793-RA,7.7236925287376
