,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
OTAU009601-RA,6628.18827893843,-3.81717018248503,1.08847668763645,-3.50689199487933,0.000453373124962264,0.0565728833111456
OTAU006392-RA,1235.83131362428,-2.58591431560661,0.740707989454711,-3.4911386840991,0.000480966523412079,0.0591588823796858
OTAU001779-RA,757.092922738894,1.03860944672747,0.298404666526279,3.48054023021119,0.00050040366763642,0.0607950720830143
OTAU009778-RA,609.833761604057,0.753111241631714,0.216461937794464,3.47918552935995,0.000502940262560951,0.0607950720830143
OTAU003424-RA,1297.72039283705,-2.20718064921253,0.636296544203085,-3.46879245113119,0.000522803169493628,0.0626559490823901
OTAU009554-RA,856.607721971924,-1.40855298401472,0.406414239747095,-3.46580618063787,0.000528644222156719,0.0628190617210298
OTAU002960-RA,453.542151901686,2.52407288354938,0.729798753402717,3.4585875514048,0.000543015753921652,0.0629269991858629
OTAU005734-RA,152.421235754031,-2.07828494584809,0.600875840420269,-3.45875937430681,0.000542669484486828,0.0629269991858629
OTAU012026-RA,402.574302505015,0.831827856836609,0.240434160043152,3.45969082216652,0.00054079594368468,0.0629269991858629
OTAU014863-RA,7.48207913245215,2.93179324833696,0.849820884178918,3.44989550494467,0.000560803583272931,0.0644556380709265
OTAU008873-RA,413.056194466829,-1.67681267106099,0.486486404809908,-3.4467821803082,0.000567305773695481,0.0646728582012848
OTAU004804-RA,7.76189347606119,3.62332646870818,1.05288487689459,3.44133204704671,0.000578857706069701,0.0651823745039055
OTAU005431-RA,17.4405107502007,-1.68463206793197,0.489843292490093,-3.43912449911937,0.000583598777761109,0.0651823745039055
OTAU009550-RA,3612.42656357611,-0.827832947429772,0.240779177299415,-3.43814177253517,0.000585720951896455,0.0651823745039055
OTAU000658-RA,1202.99223140087,-0.709628256969339,0.206999099228708,-3.42817074863349,0.000607663134529338,0.0662535140457089
OTAU010731-RA,44.2111238995558,-3.65951782039755,1.06688598330892,-3.43009269748548,0.000603375080200982,0.0662535140457089
OTAU014860-RA,578.403607838079,0.461942085773976,0.134781440469613,3.42734195572069,0.000609520989295139,0.0662535140457089
OTAU000213-RA,1388.03753221349,-3.34285308129979,0.979580883961279,-3.41253400922014,0.000643618954366627,0.0688917937261744
OTAU009269-RA,1424.21089457089,-0.429504868873932,0.125792890719823,-3.41438110227202,0.000639270883455379,0.0688917937261744
OTAU002615-RA,118.754431072695,-0.936897105071594,0.274855171868517,-3.40869374479073,0.000652747151206619,0.0693395496531758
OTAU009054-RA,162.614142838524,-3.55470317029538,1.04459672514309,-3.40294305422838,0.00066664173337376,0.0702830856042622
