gene,neglogpval
OTAU001354-RA,5.15982180400091
OTAU005582-RA,5.15929927223377
OTAU011928-RA,5.16253550454161
OTAU012657-RA,5.16359652498078
OTAU014853-RA,5.15409347573983
OTAU001599-RA,5.1377974437986
OTAU002788-RA,5.12031028182612
OTAU003613-RA,5.12376692258295
OTAU004359-RA,5.14163165085563
OTAU004666-RA,5.13411585601129
OTAU006753-RA,5.13113068124674
OTAU006908-RA,5.13849214000702
OTAU009225-RA,5.12125398296739
OTAU012859-RA,5.12093015808921
OTAU012908-RA,5.11770485953599
OTAU013386-RA,5.12140285099585
OTAU014311-RA,5.13424115501126
OTAU014319-RA,5.13677716106448
OTAU014332-RA,5.13266590264662
OTAU014941-RA,5.13855932479807
OTAU015803-RA,5.11976293894114
OTAU005575-RA,5.10722045261161
OTAU006559-RA,5.09798188855107
OTAU006888-RA,5.09741679813057
OTAU011002-RA,5.09931876935728
OTAU002357-RA,5.07587003778795
OTAU016309-RA,5.06927664777252
OTAU000625-RA,5.06372124804569
OTAU011474-RA,5.0606260884746
OTAU001917-RA,5.05647729023286
OTAU005156-RA,5.05525381897809
OTAU015887-RA,5.04012314075811
OTAU010124-RA,5.03782807194738
OTAU001106-RA,5.02602939574849
OTAU003907-RA,5.02347475965659
OTAU003961-RA,5.02481915231524
OTAU012985-RA,5.01689071477936
OTAU016732-RA,5.01566277453316
OTAU000214-RA,5.01008188729831
OTAU012447-RA,5.01166221100358
OTAU000134-RA,5.0050414709814
OTAU006369-RA,4.99452843621472
OTAU010082-RA,4.99232586359752
OTAU012092-RA,4.99295931828097
OTAU014156-RA,4.99524689264577
OTAU016503-RA,4.98485583823357
OTAU000238-RA,4.97600677278614
OTAU005503-RA,4.97327230419736
OTAU007565-RA,4.97286513976949
OTAU004863-RA,4.96762458042629
OTAU013001-RA,4.96941085092525
OTAU004997-RA,4.96531732463699
OTAU001529-RA,4.9600495092058
OTAU016606-RA,4.95700966414779
OTAU001141-RA,4.95153260705752
OTAU016532-RA,4.95028736219573
OTAU008460-RA,4.94562549967717
OTAU009777-RA,4.93860218207555
OTAU000446-RA,4.92611213021946
OTAU002708-RA,4.92409241598129
OTAU005088-RA,4.92373291937135
OTAU012352-RA,4.92571255793871
OTAU000867-RA,4.91871561864264
OTAU004438-RA,4.91782358655405
OTAU003321-RA,4.91463697000328
OTAU000235-RA,4.91070225547336
OTAU013911-RA,4.90843185921948
OTAU008660-RA,4.90498531243968
OTAU009773-RA,4.90342171118613
OTAU009531-RA,4.89579943976416
OTAU011571-RA,4.8828574213976
OTAU004598-RA,4.87521212612317
OTAU011718-RA,4.87579830559152
OTAU015835-RA,4.87638277909083
OTAU011020-RA,4.87013163792917
OTAU014365-RA,4.86793509377261
OTAU011858-RA,4.86406542029833
OTAU003768-RA,4.85439465293864
OTAU008118-RA,4.85940585555298
OTAU012053-RA,4.85507912834748
OTAU013145-RA,4.85426432803354
OTAU005438-RA,4.83665841763253
OTAU008153-RA,4.84556268429687
OTAU008397-RA,4.84206736254654
OTAU010358-RA,4.83827368609333
OTAU013672-RA,4.83977081782774
OTAU016964-RA,4.83894346316538
OTAU003777-RA,4.83454035195373
OTAU000727-RA,4.82225607673551
OTAU003845-RA,4.82085994492205
OTAU006740-RA,4.8244447353874
OTAU012996-RA,4.81335294723157
OTAU014765-RA,4.81127676174605
OTAU000914-RA,4.80605326572828
OTAU003693-RA,4.80359370513622
OTAU013964-RA,4.79989008037542
OTAU000812-RA,4.78397060210487
OTAU002954-RA,4.78760544742773
OTAU008925-RA,4.78461262961982
OTAU003021-RA,4.77786536006407
OTAU004989-RA,4.76858890371157
OTAU008280-RA,4.76854087696307
OTAU009415-RA,4.76945601127763
OTAU007632-RA,4.75523565697567
OTAU012633-RA,4.75428004738107
OTAU013178-RA,4.75271648931318
OTAU013371-RA,4.75053046865759
OTAU008898-RA,4.74540129649407
OTAU007546-RA,4.73678600898541
OTAU016215-RA,4.7357160524002
OTAU014945-RA,4.7316801967648
OTAU000257-RA,4.72364566753055
OTAU000806-RA,4.72903255678087
OTAU002530-RA,4.72029624731181
OTAU004279-RA,4.72245830684175
OTAU006676-RA,4.72085970972125
OTAU013619-RA,4.72377752537425
OTAU007864-RA,4.71520108024687
OTAU015463-RA,4.71630529407826
OTAU015995-RA,4.70585787598899
OTAU006745-RA,4.70035199177999
OTAU013482-RA,4.7035089190555
OTAU014494-RA,4.70129301771796
OTAU013093-RA,4.69606122683311
OTAU015143-RA,4.69602173428351
OTAU015361-RA,4.68776629110309
OTAU013087-RA,4.68294708342535
OTAU000710-RA,4.67421122820831
OTAU005939-RA,4.67071632632798
OTAU011835-RA,4.6707056440404
OTAU015481-RA,4.66455562591254
OTAU001788-RA,4.65042446970849
OTAU003265-RA,4.65859584494156
OTAU010770-RA,4.65258074024795
OTAU012003-RA,4.65089975261428
OTAU013258-RA,4.65137693540615
OTAU016391-RA,4.65229355300093
OTAU016462-RA,4.65793816968105
OTAU011065-RA,4.64627481490117
OTAU015714-RA,4.64548468605468
OTAU002757-RA,4.6416155237012
OTAU003318-RA,4.64099524845613
OTAU001607-RA,4.63424868611156
OTAU007489-RA,4.63397211707813
OTAU005957-RA,4.62886286309376
OTAU008586-RA,4.62532461430171
OTAU001518-RA,4.62264024773472
OTAU002384-RA,4.61593219224133
OTAU002502-RA,4.60983711451663
OTAU007367-RA,4.61275435843557
OTAU014325-RA,4.60948994296164
OTAU014546-RA,4.61374288801866
OTAU015506-RA,4.61686437867865
OTAU000878-RA,4.59400907608769
OTAU008932-RA,4.59520255903778
OTAU012598-RA,4.59841604685419
OTAU014372-RA,4.59475158615989
OTAU005504-RA,4.5922911301296
OTAU004344-RA,4.58728556457998
OTAU008668-RA,4.58281803769545
OTAU011572-RA,4.58399371275922
OTAU017196-RA,4.58345894618311
OTAU011033-RA,4.57899452964585
OTAU003145-RA,4.5614666479434
OTAU005835-RA,4.5657724217944
OTAU007148-RA,4.5704379357029
OTAU012496-RA,4.56376233395588
OTAU013046-RA,4.56575489294494
OTAU013680-RA,4.56332084757547
OTAU014486-RA,4.56877082241184
OTAU015865-RA,4.56167746552815
OTAU002311-RA,4.55110644161998
OTAU005514-RA,4.55190426033922
OTAU006807-RA,4.55432637596736
OTAU008583-RA,4.54940497142913
OTAU011120-RA,4.55016722453341
OTAU016464-RA,4.55524867073038
OTAU012078-RA,4.54250677407608
OTAU001110-RA,4.54055015797065
OTAU002134-RA,4.53888816858668
OTAU017071-RA,4.5373419224794
OTAU000316-RA,4.52902323091416
OTAU000725-RA,4.53451317480653
OTAU010448-RA,4.53238201558757
OTAU012806-RA,4.52997356157839
OTAU016546-RA,4.53220225925605
OTAU014413-RA,4.52459472666959
OTAU003754-RA,4.51937574115784
OTAU001448-RA,4.51328910531022
OTAU003052-RA,4.51608885578791
OTAU004229-RA,4.51026484460415
OTAU007659-RA,4.51226100615901
OTAU008434-RA,4.50966553572266
OTAU016370-RA,4.51559423143277
OTAU006687-RA,4.50161980031475
OTAU012971-RA,4.49963806543885
OTAU015629-RA,4.50084743696071
OTAU015879-RA,4.50362697205347
OTAU012795-RA,4.49589377745503
OTAU013923-RA,4.48947268274179
OTAU006791-RA,4.47660999117367
OTAU009177-RA,4.47720488536642
OTAU013130-RA,4.47467642323697
OTAU013823-RA,4.47493090395462
OTAU002578-RA,4.46688042544304
OTAU000306-RA,4.46419301137031
OTAU000697-RA,4.45634779114106
